"","result","teamkills","teamdeaths","team.kpm","dragons","firstbaron","barons","towers","dpm","damagetakenperminute","visionscore","vspm","totalgold","earned.gpm","minionkills","monsterkills","cspm","goldat15"
"1",1,0.558823529411765,0.235294117647059,0.427684769293589,0.666666666666667,1,0.5,1,0.360177623504454,0.390762381289165,0.41112828438949,0.632504111842105,0.491557702333202,0.686019352040774,0.484257871064468,0.570155902004454,0.578256722141788,0.425963654143917
"2",0,0.235294117647059,0.558823529411765,0.180073499387505,0.333333333333333,0,0,0.181818181818182,0.283648274063847,0.413220431281372,0.377125193199382,0.563253837719298,0.363279462927302,0.347806669308169,0.47976011994003,0.307349665924276,0.412770737801364,0.255561893896178
"3",0,0.235294117647059,0.676470588235294,0.217803184973459,0,0,0,0.272727272727273,0.504905352373431,0.470268552165762,0.179289026275116,0.291518183479532,0.233118064495537,0.283170641421966,0.28335832083958,0.23162583518931,0.287479602361042,0.345937576399641
"4",1,0.676470588235294,0.235294117647059,0.62613311555737,0.666666666666667,1,0.5,0.909090909090909,0.49788807812523,0.678306775855035,0.244204018547141,0.451423154239766,0.37783404794076,0.744636276226774,0.286356821589205,0.34075723830735,0.37302136849394,0.524081166979056
"5",1,0.352941176470588,0.0294117647058824,0.318007349938751,0.333333333333333,1,0.25,1,0.193548118370358,0.403273947512698,0.258114374034003,0.460469206871345,0.347703503526933,0.596240368024442,0.374062968515742,0.325167037861915,0.502321820268353,0.364191997392226
"6",0,0,0.352941176470588,0,0.333333333333333,0,0,0,0.246354225091824,0.193461247224319,0.255023183925811,0.453056469298246,0.202732176484983,0.146211325408894,0.345577211394303,0.278396436525612,0.409613643296743,0.165104718441855
"7",1,0.5,0.235294117647059,0.466149448754594,0.666666666666667,1,0.25,0.818181818181818,0.363301868833123,0.347658150273032,0.261205564142195,0.500285544590643,0.318349629219819,0.568646677218427,0.291604197901049,0.251670378619154,0.331325447053298,0.207155081085486
"8",0,0.235294117647059,0.5,0.219354838709677,0,0,0,0.454545454545455,0.275755513405068,0.327677252464362,0.204018547140649,0.358392726608187,0.270642933897926,0.41541443817475,0.322338830584708,0.256124721603563,0.401231847917141,0.24830902126966
"9",1,0.705882352941177,0.470588235294118,0.653001224989792,0.666666666666667,1,0.25,0.909090909090909,0.502411700258908,0.717189672437736,0.182380216383308,0.298713907163743,0.407964592354587,0.839519676766427,0.325337331334333,0.380846325167038,0.485030433035217,0.645831635563524
"10",0,0.470588235294118,0.705882352941177,0.43527970600245,0,0,0,0.0909090909090909,0.494706992793951,0.434419690020951,0.222565687789799,0.397649396929825,0.257173559170559,0.358949120411285,0.270614692653673,0.155902004454343,0.204344394462495,0.414636133974411
"11",1,0.235294117647059,0.147058823529412,0.202204981625153,0.666666666666667,1,0.25,0.636363636363636,0.371219380456001,0.281320311211266,0.284389489953632,0.477544773391813,0.320264706195274,0.425825098824789,0.329835082458771,0.412026726057906,0.390085173761252,0.45424170809225
"12",0,0.147058823529412,0.235294117647059,0.126337280522662,0.166666666666667,0,0,0.181818181818182,0.197093761644306,0.387397465552599,0.248840803709428,0.396255939327485,0.236086433807492,0.176642612575376,0.311844077961019,0.229398663697105,0.231262014633036,0.231195501589113
"13",1,0.823529411764706,0.176470588235294,0.865577786851776,0.5,1,0.25,0.818181818181818,0.686078319508782,0.436525956465288,0.165378670788253,0.355377375730994,0.296528391016161,0.730988944060981,0.172413793103448,0.209354120267261,0.209142984422741,0.617227609811751
"14",0,0.176470588235294,0.823529411764706,0.185463454471213,0,0,0,0.363636363636364,0.394521074859486,0.731477560745565,0.139103554868624,0.281878198099415,0.157727867561788,0.228348747920784,0.164167916041979,0.171492204899777,0.157820830044693,0.265830005704507
"15",1,0.294117647058824,0.235294117647059,0.266557778685178,0.333333333333333,1,0.25,0.818181818181818,0.286459989600385,0.456602876288042,0.228748068006182,0.395170869883041,0.289495802789629,0.425960566570692,0.282608695652174,0.247216035634744,0.26476014313453,0.117105370385462
"16",0,0.205882352941176,0.294117647058824,0.186606778276848,0.5,0,0,0.363636363636364,0.42584794607598,0.254951138650167,0.216383307573416,0.365348592836257,0.255513825791831,0.319840264087806,0.290104947526237,0.307349665924276,0.323243866181804,0.456116045962024
"17",1,0.382352941176471,0.235294117647059,0.294650877909351,0.5,1,0.25,1,0.339996685836885,0.200689104170257,0.404945904173107,0.627455683479532,0.452181591854539,0.595436619873129,0.46551724137931,0.547884187082405,0.544046794725909,0.247331105859343
"18",0,0.235294117647059,0.382352941176471,0.181298489179257,0.5,0,0,0.454545454545455,0.226538687441036,0.406120651007678,0.39258114374034,0.602099323830409,0.375280611973487,0.391276243567954,0.47376311844078,0.300668151447661,0.409666907161085,0.449922581696683
"19",1,0.558823529411765,0.0588235294117647,0.518089015924867,0.666666666666667,1,0.25,0.727272727272727,0.41536258959443,0.476980610196902,0.279752704791345,0.540672971491228,0.331638135566171,0.600551621404392,0.288605697151424,0.338530066815145,0.379001447808676,0.45106348300872
"20",0,0.0588235294117647,0.558823529411765,0.0545528787260106,0,0,0,0,0.381061061500582,0.365867552650983,0.176197836166924,0.28515625,0.179602302348097,0.114935374964237,0.257871064467766,0.224944320712695,0.230259685549514,0.119142694156955
"21",1,0.323529411764706,0.117647058823529,0.230053082890976,0.5,1,0.25,0.909090909090909,0.443576072223494,0.431316975141882,0.366306027820711,0.46984649122807,0.455586173144237,0.455373250280375,0.494752623688156,0.485523385300668,0.417545116914182,0.253606063075544
"22",0,0.117647058823529,0.323529411764706,0.0836259697835851,0.333333333333333,0,0,0.272727272727273,0.359168427754402,0.434661505365109,0.37403400309119,0.484477796052632,0.368045876732879,0.240920785769922,0.480509745127436,0.345211581291759,0.315864399885725,0.318881916714204
"23",0,0.0882352941176471,0.264705882352941,0.0801143323805635,0.333333333333333,0,0,0.0909090909090909,0.24295023071327,0.266686578978674,0.338485316846986,0.661743877923977,0.239788915960039,0.273356608815866,0.37256371814093,0.316258351893096,0.506340820941415,0.265992991606226
"24",1,0.264705882352941,0.0882352941176471,0.24034299714169,0.333333333333333,1,0.25,0.909090909090909,0.165600039457187,0.40567935291043,0.28902627511592,0.542226334064328,0.344064857273569,0.599526198759783,0.426536731634183,0.347438752783964,0.642502626876946,0.317741015402168
"25",1,0.617647058823529,0.176470588235294,0.618374846876276,0.5,1,0.25,0.909090909090909,0.416502908313467,0.277901166602169,0.216383307573416,0.452291209795322,0.34409677522316,0.79743704388412,0.311844077961019,0.358574610244989,0.580648753867683,0.61779806046777
"26",0,0.176470588235294,0.617647058823529,0.1766435279706,0,0,0,0.181818181818182,0.248453154965997,0.456617696953729,0.162287480680062,0.308136878654971,0.189177687225373,0.263060958348299,0.249625187406297,0.200445434298441,0.311767924500893,0.348137886072855
"27",0,0.0882352941176471,0.382352941176471,0.0779093507554104,0.166666666666667,0,0,0.272727272727273,0.120030958253274,0.409268338941242,0.267387944358578,0.463598775584795,0.249013203391814,0.257372229030667,0.342578710644678,0.311804008908686,0.392724156130913,0.258006682421971
"28",1,0.382352941176471,0.0882352941176471,0.337607186606778,0.5,1,0.25,1,0.31829036098815,0.23508809636499,0.258114374034003,0.441806012426901,0.356236235384239,0.583517799148863,0.33808095952024,0.380846325167038,0.431214561372077,0.295411946866596
"29",0,0.147058823529412,0.529411764705882,0.122417313189057,0.166666666666667,0,0,0.0909090909090909,0.220119977516621,0.520860711579341,0.276661514683153,0.430726882309942,0.266089306422955,0.215414580665241,0.362818590704648,0.247216035634744,0.294307061335761,0.213593024203406
"30",1,0.529411764705882,0.147058823529412,0.440587995100041,0.666666666666667,1,0.25,0.818181818181818,0.497312219728413,0.302236018249293,0.341576506955178,0.574504294590643,0.40632613760892,0.617476845549569,0.334332833583208,0.498886414253898,0.403144504863959,0.403145627903186
"31",1,0.5,0.529411764705882,0.338178848509596,0.833333333333333,1,0.5,0.909090909090909,0.411203435181195,0.4704502046927,0.476043276661515,0.621801900584795,0.569107680522603,0.633165659343707,0.517241379310345,0.518930957683742,0.388400098780258,0.299894059163882
"32",0,0.529411764705882,0.5,0.358105349122091,0.166666666666667,0,0,0.454545454545455,0.343509277701908,0.513290786855262,0.403400309119011,0.491022478070176,0.490121394601611,0.449095831674761,0.523238380809595,0.423162583518931,0.347115761745893,0.361665715915573
"33",0,0.147058823529412,0.441176470588235,0.118334013883218,0.5,0,0,0.181818181818182,0.142745065370514,0.285274390996985,0.335394126738794,0.527081048976608,0.306710216935664,0.277423796339562,0.442278860569715,0.296213808463252,0.422566446670766,0.141471762692527
"34",1,0.441176470588235,0.147058823529412,0.35508370763577,0.333333333333333,1,0.75,0.818181818181818,0.31338275305906,0.276773234445612,0.358578052550232,0.576731542397661,0.474960368545925,0.743954764561434,0.467766116941529,0.505567928730512,0.602220618926104,0.369977996903268
"35",1,0.558823529411765,0.205882352941176,0.503225806451613,0.166666666666667,1,0.25,0.818181818181818,0.549846577104065,0.270214124548672,0.262751159196291,0.471080043859649,0.349980317264419,0.602272295868885,0.311844077961019,0.389755011135857,0.416557314339116,0.302583326542254
"36",0,0.205882352941176,0.558823529411765,0.185381788485096,0.666666666666667,0,0,0.272727272727273,0.197570255295819,0.572612801023478,0.28129829984544,0.515533625730994,0.236522645785235,0.250260325039131,0.296101949025487,0.182628062360802,0.237527781947424,0.255317415043599
"37",1,0.617647058823529,0.147058823529412,0.620253164556962,0.5,1,0.25,0.818181818181818,0.542182589937275,0.318570066968399,0.287480680061824,0.645079495614035,0.330861465459459,0.758043511914292,0.265367316341829,0.314031180400891,0.442622712680189,0.542661559775079
"38",0,0.147058823529412,0.617647058823529,0.147652102899143,0,0,0,0.272727272727273,0.196390539537936,0.584100208142338,0.112828438948995,0.178294042397661,0.173995382536626,0.215320740498658,0.212893553223388,0.220489977728285,0.246485795495814,0.0973025833265422
"39",1,0.411764705882353,0.176470588235294,0.408329930583912,0.333333333333333,1,0.25,0.818181818181818,0.418921435387503,0.254756454158574,0.193199381761978,0.382355628654971,0.277441457160792,0.549496972942175,0.275112443778111,0.289532293986637,0.424672790397009,0.290033412109853
"40",0,0.176470588235294,0.411764705882353,0.175010208248265,0.333333333333333,0,0,0.454545454545455,0.219004018798703,0.500053859775493,0.15919629057187,0.292614674707602,0.236097073124023,0.408242382839992,0.343328335832084,0.258351893095768,0.557832451251459,0.300871974574199
"41",1,0.676470588235294,0.294117647058824,0.568068599428338,0.666666666666667,1,0.25,0.727272727272727,0.430858978750561,0.527649626970659,0.341576506955178,0.583938687865497,0.374940153844517,0.544284060087426,0.317091454272864,0.271714922048998,0.235281015306098,0.39874500855676
"42",0,0.294117647058824,0.676470588235294,0.24695794201715,0.166666666666667,0,0,0.454545454545455,0.445747450545439,0.469460172868018,0.267387944358578,0.418140076754386,0.301167133023375,0.330856102211279,0.296851574212894,0.334075723830735,0.236748192660239,0.420422133485453
"43",0,0.147058823529412,0.529411764705882,0.145365455287873,0,0,0,0,0.231509601298959,0.709008125529335,0.14064914992272,0.241547880116959,0.150993180198104,0.113200451450589,0.210644677661169,0.167037861915367,0.176530972937115,0.128677369407546
"44",1,0.529411764705882,0.147058823529412,0.523397305022458,0.5,1,0.25,1,0.664918981944427,0.449496083170623,0.225656877897991,0.465243512426901,0.355704269557724,0.810528052459299,0.302848575712144,0.478841870824053,0.630000145265085,0.621628229158178
"45",1,0.323529411764706,0.117647058823529,0.309759085340956,0.5,1,0.25,1,0.529009212591534,0.321216975397411,0.230293663060278,0.447619700292398,0.332797821067975,0.667452739211765,0.308845577211394,0.452115812917595,0.563260523244835,0.474614945807188
"46",0,0.117647058823529,0.323529411764706,0.112617394855043,0.166666666666667,0,0,0.0909090909090909,0.166004746290588,0.589923537289732,0.148377125193199,0.238875182748538,0.173601727825005,0.142308612624026,0.251124437781109,0.204899777282851,0.249352359831299,0.136011734984924
"47",1,0.588235294117647,0.323529411764706,0.522907309105757,0.666666666666667,1,0.25,0.727272727272727,0.429263729492112,0.38442995375782,0.296754250386399,0.539530793128655,0.366524454469045,0.628251365847696,0.320839580209895,0.385300668151448,0.410461022956725,0.465161763507457
"48",0,0.323529411764706,0.588235294117647,0.287627603103307,0,0,0,0.181818181818182,0.335238094951676,0.503249445147779,0.273570324574961,0.484671966374269,0.295347426881297,0.410246816940532,0.320839580209895,0.285077951002227,0.340695045007965,0.357835547225165
"49",0,0.382352941176471,0.558823529411765,0.26320947325439,0.166666666666667,0,0,0.272727272727273,0.449521085385413,0.505484810379236,0.326120556414219,0.366445084064327,0.461639944249981,0.413082581280393,0.541979010494753,0.358574610244989,0.371050605513294,0.17309102762611
"50",1,0.558823529411765,0.382352941176471,0.384728460596162,0.833333333333333,1,0.5,1,0.502133304542418,0.530678692794573,0.472952086553323,0.63546235380117,0.538955857475716,0.59646133006528,0.463268365817091,0.414253897550111,0.275006173766094,0.43468339988591
"51",1,0.441176470588235,0.235294117647059,0.35786035116374,0.833333333333333,1,0.25,0.818181818181818,0.24387903845963,0.171787102557019,0.35548686244204,0.578182108918129,0.410730814652467,0.580582291464911,0.432533733133433,0.33630289532294,0.442826083798585,0.248634993073099
"52",0,0.235294117647059,0.441176470588235,0.19085340955492,0,0,0,0.636363636363636,0.160482785148098,0.338108843309506,0.31839258114374,0.498115405701754,0.356108563585875,0.427943627097498,0.479010494752624,0.345211581291759,0.536178269311782,0.297612256539809
"53",0,0.0294117647058824,0.529411764705882,0.031523070641078,0,0,0,0.181818181818182,0.127267051474487,0.40473514590264,0.153013910355487,0.336485745614035,0.120798799885095,0.12293530005495,0.197901049475262,0.207126948775056,0.300345246684324,0.124928693667998
"54",1,0.529411764705882,0.0294117647058824,0.567578603511637,0.5,1,0.25,0.818181818181818,0.373084875356491,0.134078587573525,0.202472952086553,0.477601882309941,0.279867221329702,0.710462883415196,0.248875562218891,0.271714922048998,0.481694178259627,0.406975796593595
"55",0,0.147058823529412,0.294117647058824,0.128297264189465,0.333333333333333,0,0,0.454545454545455,0.199059403216061,0.428266558473914,0.250386398763524,0.412931743421053,0.286176336032173,0.349980259977973,0.361319340329835,0.342984409799555,0.432023203676175,0.331513324097466
"56",1,0.294117647058824,0.176470588235294,0.256512862392813,0.333333333333333,1,0.25,0.727272727272727,0.334562811661403,0.290022398511801,0.276661514683153,0.473935489766082,0.344245725654584,0.524485820516738,0.395052473763118,0.371937639198218,0.520247531704105,0.329068535571673
"57",0,0.205882352941176,0.647058823529412,0.170681910984075,0.333333333333333,0,0,0.272727272727273,0.35451208872574,0.579010643906818,0.211746522411128,0.283968384502924,0.302316179208648,0.3127199124457,0.324587706146927,0.325167037861915,0.264953829913955,0.322875071306332
"58",1,0.647058823529412,0.205882352941176,0.53630053082891,0.5,1,0.25,1,0.51434458214027,0.51074251251168,0.278207109737249,0.430566977339181,0.418550712302242,0.64464072396569,0.375562218890555,0.427616926503341,0.429732857509479,0.310732621628229
"59",1,0.676470588235294,0.352941176470588,0.435443037974684,0.666666666666667,1,0.25,0.636363636363636,0.409070341157305,0.565883196686985,0.425038639876352,0.481862207602339,0.560883488844677,0.520329983551508,0.54647676161919,0.494432071269488,0.339726611110842,0.235677613886399
"60",0,0.352941176470588,0.676470588235294,0.227194773376889,0.5,0,0.25,0.454545454545455,0.392678346034117,0.505818814806697,0.547140649149923,0.691063596491228,0.542488110563777,0.479531902450602,0.512743628185907,0.579064587973274,0.331872612205172,0.377964306087523
"61",1,0.382352941176471,0.235294117647059,0.283707635769702,0.666666666666667,1,0.25,0.909090909090909,0.325438998797939,0.340708166612675,0.352395672333849,0.483232821637427,0.449160025959932,0.516687315913735,0.491754122938531,0.432071269487751,0.454975087037996,0.347730421318556
"62",0,0.235294117647059,0.382352941176471,0.174601878317681,0.166666666666667,0,0,0.363636363636364,0.243013265975424,0.448572772733609,0.438948995363215,0.654182657163743,0.381462054877595,0.343604217596415,0.427286356821589,0.427616926503341,0.341092102905786,0.284654877353109
"63",1,0.441176470588235,0.176470588235294,0.446549612086566,0.5,1,0.25,1,0.497086874681027,0.486908411977029,0.238021638330757,0.520616319444444,0.31559404623847,0.721273637009748,0.296101949025487,0.287305122494432,0.507338307855452,0.401678754787711
"64",0,0.147058823529412,0.470588235294118,0.148877092690894,0.166666666666667,0,0,0,0.295561307055408,0.510132650636309,0.166924265842349,0.329095851608187,0.163760360034471,0.191812964538086,0.234632683658171,0.175946547884187,0.27434763871605,0.27438676554478
"65",0,0.323529411764706,0.5,0.264434463046141,0.166666666666667,0,0,0.272727272727273,0.31110533354706,0.304072276014172,0.27047913446677,0.401441429093567,0.317636795012288,0.333351314276316,0.387556221889055,0.320712694877506,0.36076099535636,0.451470947763018
"66",1,0.5,0.323529411764706,0.408738260514496,0.5,1,0.25,0.727272727272727,0.295221259484236,0.33158110666081,0.44822256568779,0.788148757309942,0.384579374620974,0.521887099287476,0.331334332833583,0.329621380846325,0.259545126598521,0.354983293945074
"67",0,0.147058823529412,0.441176470588235,0.112209064924459,0.333333333333333,0,0,0.454545454545455,0.364043675978302,0.494827076618015,0.298299845440495,0.399922331871345,0.361875073145301,0.338736335289083,0.426536731634183,0.385300668151448,0.359487504781642,0.476000325971803
"68",1,0.441176470588235,0.147058823529412,0.33654552878726,0.5,1,0.5,0.727272727272727,0.465733718722586,0.314373575604844,0.479134466769706,0.767052722953216,0.432190316094094,0.523532152012521,0.430284857571214,0.387527839643653,0.367472242263424,0.292804172439084
"69",1,0.470588235294118,0.235294117647059,0.389873417721519,0.666666666666667,1,0.25,0.727272727272727,0.459624320664228,0.433890035771182,0.44822256568779,0.804984466374269,0.366971305763318,0.496449696734433,0.350074962518741,0.354120267260579,0.332090509832025,0.331513324097466
"70",0,0.235294117647059,0.470588235294118,0.19493670886076,0.333333333333333,0,0.25,0.363636363636364,0.449727243172659,0.523860874265958,0.285935085007728,0.447162828947368,0.31005096232618,0.333988043215738,0.308095952023988,0.405345211581292,0.284414509076647,0.3071469317904
"71",1,0.529411764705882,0.411764705882353,0.440751327072274,0.5,1,0.5,0.727272727272727,0.44393157786945,0.581867341413909,0.306027820710974,0.49625365497076,0.407656052175208,0.622256485531057,0.38455772113943,0.405345211581292,0.440279102649151,0.250753809795453
"72",0,0.411764705882353,0.529411764705882,0.342833809718252,0.166666666666667,0,0,0.272727272727273,0.469821447206615,0.503569906553148,0.344667697063369,0.58187134502924,0.32430764647679,0.383175252007157,0.379310344827586,0.22271714922049,0.311060967755993,0.28758862358406
"73",1,0.647058823529412,0.470588235294118,0.52690894242548,0.5,1,0.25,0.818181818181818,0.654512599985023,0.706281918021277,0.313755795981453,0.491833424707602,0.441393324892809,0.67406613004069,0.405547226386807,0.429844097995546,0.458040180322392,0.404693993969522
"74",0,0.441176470588235,0.647058823529412,0.359248672927726,0.333333333333333,0,0,0.272727272727273,0.565339868630424,0.67737361336631,0.255023183925811,0.364549067982456,0.345894819716781,0.40615774694849,0.367316341829085,0.280623608017817,0.290481747442124,0.381631488876212
"75",0,0.147058823529412,0.558823529411765,0.141445487954267,0,0,0,0,0.314755303788762,0.52567041508369,0.137557959814529,0.214432565789474,0.173825153472141,0.14984208491273,0.247376311844078,0.240534521158129,0.274822171325641,0.183522125336158
"76",1,0.558823529411765,0.147058823529412,0.537525520620662,0.5,1,0.25,0.727272727272727,0.479447346759804,0.508664666539281,0.258114374034003,0.523060581140351,0.326541902948155,0.655939609272752,0.293853073463268,0.293986636971047,0.419080084641123,0.416021514139027
"77",1,0.470588235294118,0.0882352941176471,0.403511637403022,0.166666666666667,1,0.5,1,0.495525278313013,0.279517016651103,0.381761978361669,0.697802448830409,0.417635731080635,0.709855772142234,0.381559220389805,0.521158129175947,0.563110415990781,0.342270393610953
"78",0,0.0882352941176471,0.470588235294118,0.0756227031441405,0.5,0,0,0.272727272727273,0.223316972033816,0.472664985666259,0.242658423493045,0.380368238304094,0.244055281888691,0.197084807388987,0.347076461769115,0.193763919821826,0.274521956817533,0.232417895852009
"79",1,0.588235294117647,0.117647058823529,0.741853817884851,0.5,1,0.25,0.636363636363636,0.475024953964109,0.376305020656658,0.137557959814529,0.426181012426901,0.223702269366216,0.825521817991399,0.170914542728636,0.21826280623608,0.509163805751529,0.454975144649988
"80",0,0.117647058823529,0.588235294117647,0.148387096774194,0,0,0,0.0909090909090909,0.279800717146403,0.40672602693443,0.0927357032457496,0.275733278508772,0.0706344224447022,0.160437779643951,0.122938530734633,0.155902004454343,0.306824069456079,0.209599869611279
"81",1,0.411764705882353,0.264705882352941,0.265169456921192,0.5,1,0.5,0.818181818181818,0.400913560190104,0.477872973266869,0.517774343122102,0.641173245614035,0.606026108882765,0.621220376099581,0.697151424287856,0.585746102449889,0.612127697693675,0.296797327031212
"82",0,0.264705882352941,0.411764705882353,0.170436913025725,0.666666666666667,0,0,0.272727272727273,0.424210202148913,0.32036771150467,0.585780525502318,0.75773254751462,0.486801927844155,0.356697465307891,0.629685157421289,0.489977728285078,0.462761295570868,0.3397441121343
"83",0,0.235294117647059,0.382352941176471,0.176888525928951,0.333333333333333,0,0,0.0909090909090909,0.240406475189038,0.283673759102856,0.344667697063369,0.480194627192982,0.364226362098499,0.320807570967644,0.458020989505247,0.374164810690423,0.384468257157937,0.303724227854291
